book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,17,BASILIO,70,"—Ang napanag-ínip co, nánay,—ani Basilio ng̃ maráhan—camí raw ay namumulot ng̃ úhay sa isáng tubigang totoong maraming bulaclác, ang mg̃a babae'y may mg̃a daláng bacol na punô ng̃ mg̃a úhay ... ang mg̃a lalaki'y may mg̃a dalá ring bácol na punô ng̃ úhay ... at ang mg̃a bátang lalaki'y gayón din ..."
Noli Me Tangere,17,BASILIO,71,"¡Hindî co na natatandâan, nánay; hindî co na natatandâan, nánay, ang mg̃a ibá!"
Noli Me Tangere,17,BASILIO,72,Hindî na nagpílit ng̃ pagtatanóng si Sisa; hindî niyá pinápansin ang mg̃a panag-ínip.
Noli Me Tangere,17,BASILIO,73,"—Nánay, may naisip acó ng̃ayóng gabíng itó,—ani Basilio pagcaraan ng̃ iláng sandalíng hindî pag-imíc."
Noli Me Tangere,17,BASILIO,74,—¿Anó ang naisip mo?—ang itinanóng niyá.
Noli Me Tangere,17,BASILIO,75,"Palibhasa'y mapagpacababà si Sisa sa lahát ng̃ bágay, siyá'y nagpapacababà patí sa canyáng mg̃a anác; sa acálà niyá mabuti pa ang caniláng pag-iísip cay sa canyá."
Noli Me Tangere,17,BASILIO,76,—¡Hindî co na ibig na magsacristan!
Noli Me Tangere,17,BASILIO,77,—¿Bákit?
Noli Me Tangere,17,BASILIO,78,"—Pakinggán pô ninyó, nánay, ang aking náisip."
Noli Me Tangere,17,BASILIO,79,"Dumatíng pô ritong galing sa España ang anác na lalaki ng̃ nasirang si Don Rafael, na inaacalà cong casingbaít din ng̃ canyáng amá."
Noli Me Tangere,17,BASILIO,80,"Ang mabuti pô, nánay, cúnin na ninyó búcas si Crispin, sing̃ilín ninyó ang aking sueldo at sabihin ninyóng hindî na acó magsasacristan."
Noli Me Tangere,17,BASILIO,81,"Paggalíng co'y pagdaca'y makikipagkita acó cay Don Crisóstomo, at ipakikiusap co sa canyáng acó'y tanggapíng tagapagpastól ng̃ mg̃a vaca ó ng̃ mg̃a calabaw; malakí na namán acó."
Noli Me Tangere,17,BASILIO,82,"Macapag-aaral si Crispin sa báhay ni matandáng Tasio, na hindî namamalò at mabaít, cahit ayaw maniwálà ang cura."
Noli Me Tangere,17,BASILIO,83,¿Maaarì pa bang tayo'y mapapaghírap pa ng̃ higuít sa calagayan natin?
Noli Me Tangere,17,BASILIO,84,"Maniwalà, pô cayó, nánay, mabaít ang matandâ; macáilang nakita co siyá sa simbahan, pagcâ síno ma'y walâ roon; nalúluhod at nananalang̃in, maniwalà pô cayó."
Noli Me Tangere,17,BASILIO,85,"Nalalaman na pô ninyó, nánay, hindî na acó magsasacristan: bahagyâ na ang pinakikinabang ¡at ang pinakikinabang pa'y naoowî lámang sa kinamumulta!"
Noli Me Tangere,17,BASILIO,86,Gayón din ang idináraing ng̃ lahát.
Noli Me Tangere,17,BASILIO,87,"Magpapastol acó, at cung aking alagaang magalíng ang ipagcacatiwalà sa akin, acó'y calúlugdan ng̃ may-arì; at marahil ay ipabáyang ating gatásan ang isáng vaca, at ng̃ macainom tayo ng̃ gátas; íbig na íbig ni Crispin ang gátas."
Noli Me Tangere,17,BASILIO,88,"¡Síno ang nacacaalam! marahil bigyán pa pô cayó ng̃ isáng malíit na ""guyà,"" cung makita nilá ang magalíng cong pagtupád; aalagaan nátin ang guya at áting patatabaíng gáya ng̃ áting inahíng manóc."
Noli Me Tangere,17,BASILIO,89,"Mang̃ung̃uha acó ng̃ mg̃a bung̃ang cáhoy sa gúbat, at ipagbíbili co sa báyang casama ng̃ mg̃a gúlay sa ating halamanan, at sa ganito'y magcacasalapî táyo."
Noli Me Tangere,17,BASILIO,90,"Maglalagay acó ng̃ mg̃a sílò at ng̃ mg̃a balatíc at ng̃ macahuli ng̃ mg̃a ibon at mg̃a alamíd, mang̃ing̃isdâ acó sa ílog at pagcâ acó'y malakí na'y mang̃ang̃áso namán acó."
Noli Me Tangere,17,BASILIO,91,"Macapang̃ang̃ahoy namán acó upang maipagbilí ó maialay sa may-árì ng̃ mg̃a vaca, at sa ganyá'y matótowâ sa atin."
Noli Me Tangere,17,BASILIO,92,"Pagcâ macapag-aararo na acó'y aking ipakikiusap na acó'y pagcatiwalâan ng̃ capirasong lúpà at ng̃ áking matamnan ng̃ tubó ó mais, at ng̃ hindî pô cayó manahî hanggang hating gabí."
Noli Me Tangere,17,BASILIO,93,"Magcacaroon táyo ng̃ damít na bágong úcol sa bawa't fiesta, cacain táyo ng̃ carne at malalakíng isdâ."
Noli Me Tangere,17,BASILIO,94,"Samantala'y mamumuhay acóng may calayâan, magkikita táyo sa aráw-áraw at magsasalosalo táyo sa pagcain."
Noli Me Tangere,17,BASILIO,95,"At yamang sinasabi ni matandáng Tasiong matalas daw totóo ang úlo ni Crispin, ipadalá natin siyá sa Maynílà at ng̃ mag-aral; siyá'y paggugugulan ng̃ búng̃a ng̃ aking pawis; ¿hindî ba, nánay?"
Noli Me Tangere,17,BASILIO,96,—¿Anó ang aking wiwicain cung dî oo?—ang isinagót ni Sisa niyacap ang canyáng anác.
Noli Me Tangere,17,BASILIO,97,"Nahiwatigan ni Sisang hindî na ibinibilang ng̃ anác sa hináharap na panahón, ang canyáng amá, at itó ang nagpatulò ng̃ mg̃a lúhà niyá sa pagtang̃is na dî umíimic."
Noli Me Tangere,17,BASILIO,98,"Nagpatuloy si Basilio ng̃ pagsasaysay ng̃ canyáng mg̃a binabantá sa hináharap na panahón, tagláy iyang ganáp na pag-asa ng̃ cabataang waláng nakikita cung dî ang hinahang̃ad."
Noli Me Tangere,17,BASILIO,99,"Walang sinasabi si Sisa cung dî ""oo"" sa lahát, sa canyáng acala'y ang lahát ay magalíng."
Noli Me Tangere,17,BASILIO,100,"Untiunting nanaog ang pagcáhimbing sa pagál na mg̃a bubông ng̃ matá ng̃ bátà, at ng̃ayo'y binucsán ng̃ Ole-Lukoie, na sinasabi ni Anderson, at isinucob sa ibabaw niyá ang magandáng payong na puspós ng̃ masasayáng pintura."
Noli Me Tangere,17,BASILIO,101,"Ang acálà niyá'y siya'y pastol ng̃ casama ng̃ canyáng bunsóng capatíd; nang̃ung̃uha silá ng̃ bayabas, ng̃ alpáy at ng̃ ibá pang mg̃a paroparó sa calicsihán; pumapasoc silá sa mg̃a yung̃íb at nakikita niláng numiningning ang mg̃a pader; naliligò silà sa mg̃a bucál, at ang mg̃a buháng̃in ay alabóc na guintô at ang mg̃a bato'y túlad sa mg̃a bató ng̃ corona ng̃ Vírgen."
Noli Me Tangere,17,BASILIO,102,Silá'y inaawitan ng̃ mg̃a maliliit na isdâ at nang̃agtatawanan; iniyuyucayoc sa canila ng̃ mg̃a cahoy ang canilang mg̃a sang̃ang humihitic sa mg̃a salapî at sa mg̃a búng̃a.
Noli Me Tangere,17,BASILIO,103,"Nakita niya ng̃ matapos ang isang campanang nacabitin sa isang cahoy, at isang mahabang lubid upang tugtuguin: sa lubid ay may nacataling isang vaca, na may isang púgad sa guitnâ ng̃ dalawang sung̃ay, at si Crispin ay nasa loob ng̃ campanà at iba pa."
Noli Me Tangere,17,BASILIO,104,At nagpatuloy sa gayóng pananaguinip.
Noli Me Tangere,17,BASILIO,105,Ng̃uni't ang inang hindî gaya niyang musmós at hindî nagtatacbó sa loob ng̃ isang horas ay hindî tumutulog.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,1,Magcacaroon na ng̃ icapitong horas ng̃ umaga ng̃ matapos ni Fr. Salví ang canyang catapusáng misa: guinawà niyá ang tatlóng misa sa loob ng̃ isáng oras.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,2,—May sakít ang párì—anang madadasaling mg̃a babae; hindî gaya ng̃ dating mainam at mahinhín ang canyáng kílos.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,3,"Naghubad ng̃ canyáng mg̃a suot na di umíimic, hindî tumiting̃in sa canino man, hindî bumabatì ng̃ cahi't anó."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,4,—¡Mag-ing̃at!—anáng bulungbulung̃an ng̃ mg̃a sacristan;—¡lumulúbhâ ang samâ ng̃ úlo!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,5,"¡Uulan ang mg̃a multa, at ang lahát ng̃ ito'y pawang casalanan ng̃ dalawáng magcapatíd!"
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,6,Umalís ang cura sa sacristía upang tumung̃o sa convento; sa sílong nitó'y nang̃acaupô sa bangcô ang pitó ó walóng mg̃a babae at isáng lalaking nagpapalacadlacad ng̃ paroo't parito.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,7,"Nang makita niláng dumarating ang cura ay nang̃agtindigan; nagpauna sa pagsalubong ang isáng babae upang hagcán ang canyang camáy; ng̃uni't gumamit ang cura ng̃ isáng anyóng cayamután, caya't napahintô ang babae sa calaguitnaan ng̃ canyáng paglacad."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,8,"—¿Nawalan yatà ng̃ sicapat si Curiput?—ang mariíng sabi ng̃ babae sa salitáng patuyâ, na nasactán sa gayóng pagcá tanggáp."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,9,"¡Huwag pahagcán sa canyá ang cama'y, sa gayóng siyá'y celadora ng̃ ""Hermandad"", gayóng siya'y si Hermana Rufa!"
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,10,Napacalabis namang totóo ang gayóng gawâ.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,11,"—¡Hindî umupô ng̃ayóng umaga sa confesonario!—ang idinugtóng ni Hermana Sípa, isáng matandáng babaeng walâ ng̃ ng̃ipin;—ibig co sanang mang̃umpisal at ng̃ macapakinabang at ng̃ magcamit ng̃ ng̃a ""indulgencia""."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,12,—Cung gayo'y kinahahabagan co cayó!—ang sagót ng̃ isang babaeng batà pa't ma'y pagmumukhang tang̃a; nagcamít acó ng̃ayóng umaga ng̃ tatlóng indulgencia plenaria na aking ipinatungcól sa calolowa ng̃ aking asawa.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,13,"—¡Masamang gawâ, hermana Juana!—ang sabì ng̃ nasactán ang loob na si Rufa.—Sucat na ang isang indulgencia plenaria upang mahang̃ò siya sa Purgatorìo; hindî dapat ninyóng sayang̃in ang mg̃a santa indulgencia; tumúlad cayó sa akin."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,14,"—¡Lalong magalíng ang lalong marami: ang sabi co!—ang sagót ng̃ waláng málay na si hermana Juana, casabáy ang ng̃itî."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,15,"Hindî agád sumagót si hermana Rufa: nanghing̃î muna ng̃ isáng hitsó, ng̃ináng̃à, minasdán ang nagcacabilog na sa canyá'y nakikinig ng̃ dî cawasà, lumurâ sa isáng tabí, at nagpasimulâ, samantalang ng̃umáng̃atâ ng̃ tabaco:"
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,16,—¡Hindî co sinasayang cahi't isáng santong araw!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,17,"Nagcamít na acó, búhat ng̃ acó'y mapanig sa Hermandad, ng̃ apat na raa't limampo't pitóng mg̃a indulgencia plenaria, pitóng daá't anim na pong libo, limáng daa't siyám na po't walóng taóng mg̃a indulgencia."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,18,"Aking itinátalâ ang lahát ng̃ aking mg̃a kinácamtan, sa pagca't ang ibig co'y malinis na salitaan; ayaw acóng mangdáyà, at hindî co rin ibig na acó'y dayâin."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,19,"Tumiguil ng̃ pananalitâ si Rufa at ipinatuloy ang pagng̃uyâ; minámasdan siyá, ng̃ boong pagtatacá ng̃ mg̃a babae; ng̃uni't humintô sa pagpaparoo't parito ang lalaki, at nagsalitâ cay Rufa ng̃ may anyóng pagpapawalang halagá."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,20,"—Datapuwa't nacahiguít acó sa inyó, hermana Rufa, ng̃ taóng itó lamang sa mg̃a kinamtan co, ng̃ apat na indulgencia plenaria at sangdaang taón pa; gayóng hindî lubhang nagdárasal acó ng̃ taóng itó."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,21,—¿Higuít cay sa ákin?
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,22,"¿Mahiguít na anim na raa't walompo't siyám na plenaria, siyám na raa't siyám na po't apat na libo walóng daa't limampo't ánim na taón?—ang ulit ni hermana Rufang wari'y masamâ ng̃ cauntî ang loob."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,23,"—Gayón ng̃â, walóng plenaria at sangdaa't labing limáng taón ang aking cahiguitán, at itó'y sa íilang buwán lamang—ang inulit ng̃ lalaking sa líig ay may sabit na mg̃a escapulario at mg̃a cuintas na punô ng̃ libág."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,24,—¡Hindî dapat pagtakhan—ani Rufang napatalo na;—cayó pô ang maestro at ang púnò sa lalawigan!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,25,Ng̃uming̃itî ang lalaking lumakí ang loob.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,26,—Hindî ng̃â dapat ipagtacáng acó'y macahiguít sa inyó ng̃ pagcacamit; halos masasabi cong cahi't natutulog ay nagcácamit acó ng̃ mg̃a índulgencia.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,27,—¿At anó pô bâ ang guinágawâ ninyó sa mg̃a indulgenciang iyán?—ang tanóng na sabáysabáy ng̃ apat ó limáng voces.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,28,—¡Psh!—ang sagót ng̃ lalaking umanyô ng̃ labis na pagpapawalang halagá;—aking isinasabog sa magcabicabilà!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,29,"—¡Datapuwa't sa bágay ng̃ang iyán hindî co mangyayaring cayó'y puríhin, mâestro—ang itinutol ni Rufa,—¡Cayó'y pasasa Purgatorio, dahil sa inyóng pagsasayáng ng̃ mg̃a indulgencia."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,30,"Nalalaman na pô ninyóng pinagdurusahan ng̃ apat na pong áraw sa apóy ang bawa't isáng salitáng waláng cabuluhán, ayon sa cura; ánim na pong áraw sa bawa't isáng dangcal na sinulid; dalawampo, bawa't isáng patác na tubig."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,31,¡Cayó'y pasasa Purgatorio!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,32,"—¡Malalaman co na cung paano ang paglabás co roôn!—ang sagót ni hermano Pedro, tagláy ang dakilang pananampalataya.—Lubháng marami ang mg̃a cálolowang hináng̃ò co sa apóy!"
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,33,¡Lubháng marami ang guinawâ cong mg̃a santo!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,34,"At bucód sa rito'y ""in articulo mortis"" (sa horas ng̃ camatayan) ay macapagcácamit pa acó, cung aking ibiguìn, ng̃ pitóng mg̃a ""plenaria"", ¡at naghihíng̃alô na'y macapagliligtas pa acó sa mg̃a ibá!"
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,35,At pagcasalitâ ng̃ gayó'y lumayóng tagláy ang malakíng pagmamataas.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,36,"—Gayón ma'y dapat ninyóng gawín ang catulad ng̃ aking gawâ, na dî acó nagsásayang cahit isáng áraw, at magalíng na bilang ang aking guinágawâ."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,37,"Hindî co ibig ang magdayâ, at áyaw namán acóng marayà nino man."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,38,"—¿At paano pô, bâ ang gawâ ninyó?—ang tanóng ni Juana."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,39,—Dapat ng̃â pô ninyóng tularan ang guinágawâ co.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,40,"Sa halimbawà: ipalagáy pô ninyóng nagcamít acó ng̃ isáng taóng mg̃a indulgencia: itinatalâ co sa aking cuaderno at aking sinasabi:—""Maluwalhating Amáng Poong Santo Domingo, pakitingnán pô ninyó cung sa Purgatorio'y may nagcacailang̃an ng̃ isáng taóng ganáp na waláng labis culang cahi't isáng áraw.""—Naglálarô acó ng̃ ""cara-y-cruz;"" cung lumabás na ""cara"" ay walâ; mayroon cung lumabás na ""cruz."""
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,41,"Ng̃ayó'y ipalagáy nating lumabás ng̃ ""cruz"", pagcágayo'y isinusulat co: ""násing̃il na;"" ¿lumabás na ""cara""? pagcágayó'y iniing̃atan co ang indulgencia, at sa ganitóng paraa'y pinagbubucodbucod co ng̃ tigsasangdaaag taóng itinátalâ cong magalíng."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,42,Sayang na sayang at hindî magawâ sa mg̃a indulgencia ang cawang̃is ng̃ guinágawâ sa salapî: ibibigay cong patubuan: macapagliligtas ng̃ lalong maraming mg̃a cálolowa.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,43,"Maniwálà cayó sa akin, gawín ninyó ang áking guinágawâ."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,44,—¡Cung gayó'y lalong magalíng ang áking guinágawâ!—ang sagót ni hermana Sípa.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,45,—¿Anó?
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,46,¿Lálong magalíng?—ang tanóng ni Rufang nagtátaca.—¡Hindî mangyayari!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,47,¡Sa guinágawâ co'y walâ ng̃ gágaling pa!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,48,"—¡Makiníg pô cayóng sandalî at paniniwalâan ninyó ang áking sábi, hermana!—ang sagót ni hermana Sípang matabáng ang pananalitâ."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,49,—¡Tingnán!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,50,¡tingnán!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,51,¡pakinggán natin!—ang sinabi ng̃ mg̃a ibá.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,52,Pagcatapos na macaubó ng̃ boong pagpapahalaga'y nagsalitâ ang matandáng babae ng̃ ganitóng anyô:
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,53,"—Magalíng na totoo ang inyóng pagcatalastas, na cung dasalín ang ""Bendita-sea tu Pureza,"" at ang ""Señor-mio Jesu cristo,—Padre dulcísimo-por el gozo,"" nagcacamit ng̃ sampóng taóng indulgencia sa bawa't letra.."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,54,—¡Dálawampo!—¡Hindî!—¡Cúlang!—¡Lima!—ang sabi ng̃ iláng mg̃a voces.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,55,—¡Hindî cailang̃an ang lumabis ó cumulang ng̃ isá!
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,56,"Ng̃ayón: pagca nacababasag ang aking isáng alilang lalaki ó isáng alilang babae ng̃ isáng pinggán, váso ó taza, at ibá pa, ipinapupulot co ang lahát ng̃ mg̃a piraso, at sa bawa't isá, cahi't sa lalong caliitliitan, pinapagdárasal co siyá ng̃ ""Bendita-sea-tu-Pureza"" at ng̃ Señor-mio-Jesu cristo Padre dulcísimo por el gozo"", at ipinatútungcol co sa mg̃a cálolowa ang mg̃a indulgenciang kinácamtan co."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,57,"Nalalaman ng̃ lahát ng̃ taga báhay co ang bagay na itó, táng̃ì lamang na hindî ang mg̃a púsà."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,58,"—Ng̃uni't ang mg̃a alilang babae ang siyáng nagcácamit ng̃ mg̃a indulgenciang iyán, at hindî cayó, Hermana Sipa—ang itinutol ni Rufa."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,59,—At ¿sínong magbabayad ng̃ aking mg̃a taza at ng̃ aking mg̃a pinggan?
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,60,"Natótowa ang mg̃a alilang babae sa gayóng paraang pagbabayad, at acó'y gayón din; silá'y hindî co pinapálò; tinutuctucan co lamang ó kinúcurot ..."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,61,—¡Gagayahin co!—¡Gayón din ang aking gágawin!—¡At acó man!—ang sabihan ng̃ mg̃a babae.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,62,—Datapuwa't ¿cung ang pinggán ay nagcacádalawa ó nagcácatatatlong piraso lamang?
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,63,¡Cacauntî ang inyóng cácamtan!—ang ipinaunawà pa ng̃ maulit na si Rufa.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,64,"—Itulot pô ninyóng ipagtanóng co sa inyó ang isáng pinag-aalinlang̃anan co—ang sinabi ng̃ totoong cakimîan ng̃ bátà pang si Juana.—Cayó pô mg̃a guinoong babae ang nacacaalam na magalíng ng̃ mg̃a bagay na itóng tungcól sa Lang̃it, Purgatorio at Infierno,.... ipinahahayag cong acó'y mangmang."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,65,—Sabihin ninyó.
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,66,"—Madalás na aking nakikita sa mg̃a pagsisiyám (novena) at sa mg̃a ibá pang mg̃a libro ang ganitong mg̃a bilin: ""Tatlóng amánamin, tatlóng Abáguinoong Maria at tatlóng Gloria patri.."""
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,67,—¿At ng̃ayón?....
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,68,"—At ng̃ayó'y ibig cong maalaman cung paano ang gágawing pagdarasal: ¿Ó tatlóng Amanaming sunôd-sunód, tatlóng Abaguinoong Mariang sunôd-sunód; ó macaatlóng isáng Amanamin, isáng Abaguinoong María at isáng Gloria Patri?"
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,69,"—Gayó ng̃â ang marapat, macaitlóng isáng Amanamin...."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,70,"—¡Ipatawad ninyó, hermana Sípa!—ang isinalabat ni Rufa: dapat dasaling gaya ng̃ ganitóng paraan: hindî dapat ilahóc ang mg̃a lalaki sa mg̃a babae: ang mg̃a Amanamin ay mg̃a lalaki, mg̃a babae ang mg̃a Abaguinoong María, at ang mg̃a Gloria ang mg̃a anác."
Noli Me Tangere,18,MGA CALOLOWANG NAGHIHIRAP,71,"—¡Ee! ipatawad ninyó, hermana Rufa; Amanamin, Abaguinoong-María at Glorìa ay catulad ng̃ canin, ulam at patís, isáng súbò sa mg̃a santo ..."
